date_time,k,d,j,price,atr,direction
2024-03-01 23:36:00,19.40565699964233,36.70485738154919,-15.192743764171396,3506.38,7.300623014041683,
2024-03-01 23:37:00,9.70282849982116,23.015873015873254,-16.923260532283024,3506.38,6.771611411393378,
2024-03-01 23:38:00,-7.105427357601002e-15,9.702828499821175,-19.40565699964237,3506.38,6.281766699762278,
2024-03-01 23:39:00,-7.105427357601002e-15,3.2342761666070636,-6.468552333214149,3506.38,5.819818500453244,
2024-03-01 23:40:00,-7.105427357601002e-15,7.697546304067751e-15,-3.6711374680938505e-14,3506.38,5.393082021456993,
2024-03-01 23:41:00,27.201394943329944,9.067131647776657,63.46992153443652,3515.74,5.825523132239411,
2024-03-01 23:42:00,27.201394943329944,18.134263295553307,45.33565823888322,3506.38,6.134770688254785,
2024-03-01 23:43:00,51.81630560260288,43.61133538284525,68.22624604211815,3506.38,6.306438068712693,
2024-03-01 23:44:00,52.46457178065373,52.03239432861984,53.32892668472151,3515.42,6.4786765245519105,
2024-03-01 23:45:00,33.33333333333332,36.58818319840305,26.82363360319387,3519.28,6.911211203535394,
2024-03-01 23:46:00,33.33333333333332,30.427192441979866,39.14561511604024,3506.38,7.394443603226456,
2024-03-01 23:47:00,33.33333333333332,33.33333333333332,33.33333333333333,3506.38,7.816495765372176,
2024-03-01 23:48:00,-9.473903143468002e-15,22.222222222222214,-44.44444444444446,3506.38,8.221263448925649,
2024-03-01 23:49:00,-9.473903143468002e-15,11.111111111111105,-22.22222222222224,3506.38,7.593321519637274,
2024-03-01 23:50:00,-9.473903143468002e-15,-5.526443500356334e-15,-1.736882242969134e-14,3506.38,7.9387332326183,
2024-03-01 23:51:00,-9.473903143468002e-15,-5.526443500356334e-15,-1.736882242969134e-14,3506.38,7.307262078140618,
2024-03-01 23:52:00,52.347083926031324,26.813655761024155,103.41394025604566,3516.61,8.454612268996438,
2024-03-01 23:53:00,76.60028449502151,52.34708392603133,125.10668563300186,3516.61,7.789880754021468,
2024-03-01 23:54:00,81.0099573257473,69.9857752489334,103.05832147937511,3520.09,7.510988931195561,
2024-03-01 23:55:00,89.26031294452405,82.2901849217643,103.20056899004354,3520.09,6.99757432573555,
2024-03-01 23:56:00,65.00711237553385,78.4257942152684,38.16974869606477,3506.38,7.417194073995494,
